Price,Number of products sold,Revenue generated,Stock levels,Lead times,Order quantities,Shipping costs,Availability,Shipping times,inventory_risk_label,delivery_delay,Availability_normalized,Number of products sold_normalized,Revenue generated_normalized,Stock levels_normalized,Lead times_normalized,Order quantities_normalized,Shipping costs_normalized,Price_normalized
79.56357274248752,146,11616.281620403179,351,8,89,11.602464712816083,36,9,Moderate Risk,1,0.36,0.146,0.2323256324080636,0.702,0.26666666666666666,0.89,0.23204929425632165,0.15912714548497506
272.26276531809776,681,185410.94318162458,152,9,12,45.87708810021341,83,18,Normal,1,0.83,0.681,3.7082188636324918,0.304,0.3,0.12,0.9175417620042683,0.5445255306361956
314.1463210499486,74,23246.827757696195,225,23,20,39.486445706349635,57,30,Normal,1,0.57,0.074,0.4649365551539239,0.45,0.7666666666666667,0.2,0.7897289141269926,0.6282926420998972
314.89332371140387,101,31804.22569485179,369,4,84,40.70839595696662,57,10,Moderate Risk,1,0.57,0.101,0.6360845138970358,0.738,0.13333333333333333,0.84,0.8141679191393324,0.6297866474228078
191.20777752101063,418,79924.85100378245,263,24,23,32.8422374520541,31,33,Normal,1,0.31,0.418,1.598497020075649,0.526,0.8,0.23,0.656844749041082,0.38241555504202124
101.01132184164705,316,31919.577701960465,156,16,38,41.25114922902578,73,18,Normal,1,0.73,0.316,0.6383915540392093,0.312,0.5333333333333333,0.38,0.8250229845805156,0.2020226436832941
193.61159062675912,721,139593.95684189332,423,27,44,32.111347560968426,67,36,Moderate Risk,1,0.67,0.721,2.7918791368378666,0.846,0.9,0.44,0.6422269512193686,0.38722318125351823
229.8795065817625,478,109882.40414608248,345,16,68,15.501976462815689,78,26,Moderate Risk,1,0.78,0.478,2.1976480829216496,0.69,0.5333333333333333,0.68,0.3100395292563138,0.459759013163525
343.3448814065866,280,96136.56679384425,0,4,94,43.20805271331801,77,9,High Risk,1,0.77,0.28,1.922731335876885,0.0,0.13333333333333333,0.94,0.8641610542663603,0.6866897628131732
296.56128077852935,427,126631.66689243204,303,26,96,20.716775691607477,70,28,Moderate Risk,1,0.7,0.427,2.5326333378486408,0.606,0.8666666666666667,0.96,0.41433551383214956,0.5931225615570587
206.24403417895806,114,23511.81989640122,401,10,50,13.701306796143893,36,7,Moderate Risk,0,0.36,0.114,0.4702363979280244,0.802,0.3333333333333333,0.5,0.27402613592287783,0.4124880683579161
326.20367628901545,547,178433.41093009146,147,6,94,19.240343368381822,13,8,Normal,1,0.13,0.547,3.5686682186018293,0.294,0.2,0.94,0.3848068673676364,0.6524073525780308
491.91396687078975,986,485027.1713345987,59,9,18,37.78247957679449,53,12,Normal,1,0.53,0.986,9.700543426691974,0.118,0.3,0.18,0.7556495915358898,0.9838279337415795
67.45606254398075,164,11062.794257212843,454,24,11,48.53838564484555,44,24,Moderate Risk,0,0.44,0.164,0.22125588514425687,0.908,0.8,0.11,0.970767712896911,0.1349121250879615
210.1176217118733,511,107370.10469476726,65,29,31,6.110067428005417,30,25,Normal,0,0.3,0.511,2.1474020938953453,0.13,0.9666666666666667,0.31,0.12220134856010834,0.42023524342374663
139.44504861077678,477,66515.28818734053,355,22,24,15.153677999148117,18,29,Moderate Risk,1,0.18,0.477,1.3303057637468105,0.71,0.7333333333333333,0.24,0.30307355998296237,0.27889009722155356
378.52749797121646,62,23468.704874215422,146,22,79,38.10421183184385,27,17,Normal,0,0.27,0.062,0.4693740974843084,0.292,0.7333333333333333,0.79,0.762084236636877,0.757054995942433
472.3464050336502,652,307969.85608193994,478,22,28,28.933044148877894,96,18,Moderate Risk,0,0.96,0.652,6.159397121638799,0.956,0.7333333333333333,0.28,0.5786608829775579,0.9446928100673004
293.39824937709153,661,193936.24283825752,279,20,85,49.51555676238235,84,23,Normal,1,0.84,0.661,3.8787248567651504,0.558,0.6666666666666666,0.85,0.990311135247647,0.586796498754183
309.1010398280066,885,273554.42024778586,445,29,71,21.872060362821607,93,32,Moderate Risk,1,0.93,0.885,5.471088404955717,0.89,0.9666666666666667,0.71,0.43744120725643215,0.6182020796560133
97.10531508271978,679,65934.50894116673,279,29,28,40.71582360584663,40,35,Normal,1,0.4,0.679,1.3186901788233345,0.558,0.9666666666666667,0.28,0.8143164721169326,0.19421063016543957
40.69834917288982,277,11273.44272089048,19,6,59,13.604808754228305,63,3,High Risk,0,0.63,0.277,0.2254688544178096,0.038,0.2,0.59,0.27209617508456607,0.08139669834577964
202.48144487987733,801,162187.63734878175,63,20,88,27.872383042782083,75,30,Normal,1,0.75,0.801,3.243752746975635,0.126,0.6666666666666666,0.88,0.5574476608556417,0.40496288975975464
238.88724342002112,530,126610.2390126112,135,28,53,16.241810132248474,7,36,Normal,1,0.07,0.53,2.532204780252224,0.27,0.9333333333333333,0.53,0.3248362026449695,0.47777448684004226
276.3384903650748,494,136511.21424034695,88,30,82,12.01394313312292,98,40,Normal,1,0.98,0.494,2.730224284806939,0.176,1.0,0.82,0.2402788626624584,0.5526769807301496
318.6512895734077,715,227835.6720449865,443,27,100,13.765591000965749,69,37,Moderate Risk,1,0.69,0.715,4.55671344089973,0.886,0.9,1.0,0.275311820019315,0.6373025791468154
369.9589523181326,360,133185.22283452775,133,6,88,23.95702029867038,39,6,Normal,0,0.39,0.36,2.6637044566905552,0.266,0.2,0.88,0.47914040597340757,0.7399179046362653
225.43622465810762,460,103700.6633427295,443,1,30,34.79545584008919,89,11,Moderate Risk,1,0.89,0.46,2.07401326685459,0.886,0.03333333333333333,0.3,0.6959091168017838,0.45087244931621523
191.34428694718454,31,5931.672895362721,398,8,36,11.877944982729016,82,16,Moderate Risk,1,0.82,0.031,0.11863345790725441,0.796,0.26666666666666666,0.36,0.23755889965458032,0.3826885738943691
197.0416433779635,969,190933.35243324665,390,15,93,31.753145164492555,24,18,Moderate Risk,1,0.24,0.969,3.818667048664933,0.78,0.5,0.93,0.635062903289851,0.394083286755927
28.152009977982953,94,2646.2889379303974,133,2,98,17.766345204173405,57,11,Normal,1,0.57,0.094,0.05292577875860795,0.266,0.06666666666666667,0.98,0.3553269040834681,0.05630401995596591
286.1761474472707,401,114756.63512635556,373,23,49,17.03801905487829,55,29,Moderate Risk,1,0.55,0.401,2.2951327025271113,0.746,0.7666666666666667,0.49,0.3407603810975658,0.5723522948945414
383.67235535887716,221,84791.59053431185,181,15,54,34.29031725676481,17,18,Normal,1,0.17,0.221,1.695831810686237,0.362,0.5,0.54,0.6858063451352961,0.7673447107177543
193.2129757421363,528,102016.45119184797,99,7,61,32.97570596429935,26,2,Normal,0,0.26,0.528,2.0403290238369594,0.198,0.23333333333333334,0.61,0.659514119285987,0.3864259514842726
60.81860305450516,138,8392.967221521712,162,1,57,24.93573725874754,69,6,Normal,1,0.69,0.138,0.16785934443043424,0.324,0.03333333333333333,0.57,0.4987147451749508,0.12163720610901033
75.51603302630957,835,63055.88757696849,141,27,82,29.069937173146045,85,36,Normal,1,0.85,0.835,1.26111775153937,0.282,0.9,0.82,0.5813987434629209,0.15103206605261915
457.37922403543456,643,294094.8410547844,17,25,97,39.56636489533049,59,23,High Risk,0,0.59,0.643,5.881896821095689,0.034,0.8333333333333334,0.97,0.7913272979066097,0.9147584480708691
462.2359203405092,551,254691.99210762058,6,22,43,47.24800316674342,76,19,High Risk,0,0.76,0.551,5.093839842152412,0.012,0.7333333333333333,0.43,0.9449600633348685,0.9244718406810184
457.54297162971295,258,118046.08668046595,226,26,69,48.77225199513967,100,30,Normal,1,1.0,0.258,2.360921733609319,0.452,0.8666666666666667,0.69,0.9754450399027934,0.9150859432594259
309.24654477588007,731,226059.22423116834,169,15,75,49.03357161839725,94,20,Normal,1,0.94,0.731,4.521184484623367,0.338,0.5,0.75,0.980671432367945,0.6184930895517602
131.3777547153424,960,126122.6445267287,392,2,37,24.203921161169866,74,12,Moderate Risk,1,0.74,0.96,2.522452890534574,0.784,0.06666666666666667,0.37,0.48407842322339734,0.2627555094306848
241.3227172931945,897,216466.47741199547,112,27,29,46.26703690619459,37,33,Normal,1,0.37,0.897,4.329329548239909,0.224,0.9,0.29,0.9253407381238918,0.482645434586389
121.47845621345452,379,46040.33490489926,208,27,10,35.608110168474944,37,26,Normal,0,0.37,0.379,0.9208066980979852,0.416,0.9,0.1,0.7121622033694989,0.24295691242690903
30.28848522063362,721,21837.997844076843,233,6,19,39.815057147210126,34,16,Normal,1,0.34,0.721,0.43675995688153685,0.466,0.2,0.19,0.7963011429442025,0.060576970441267246
310.4588492612214,300,93137.65477836643,390,30,47,47.14765382096342,57,26,Moderate Risk,0,0.57,0.3,1.8627530955673286,0.78,1.0,0.47,0.9429530764192684,0.6209176985224428
392.49455425300624,909,356777.5498159827,75,23,45,20.588488718185936,77,23,Normal,0,0.77,0.909,7.135550996319654,0.15,0.7666666666666667,0.45,0.4117697743637187,0.7849891085060124
204.08664872441636,56,11428.852328567316,27,30,59,37.616053932451635,82,40,Normal,1,0.82,0.056,0.22857704657134634,0.054,1.0,0.59,0.7523210786490327,0.40817329744883274
338.2262003386279,11,3720.488203724907,266,1,91,42.07489021725311,60,0,Normal,0,0.6,0.011,0.07440976407449815,0.532,0.03333333333333333,0.91,0.8414978043450623,0.6764524006772558
167.40903109852678,535,89563.83163771183,322,2,29,48.756615651436604,67,9,Moderate Risk,1,0.67,0.535,1.7912766327542367,0.644,0.06666666666666667,0.29,0.975132313028732,0.33481806219705357
16.06519987872303,107,1718.976387023364,169,9,13,45.165851153079274,7,8,Normal,0,0.07,0.107,0.03437952774046728,0.338,0.3,0.13,0.9033170230615855,0.032130399757446054
408.3677666733311,598,244203.924470652,376,13,94,24.716745506646177,29,20,Moderate Risk,1,0.29,0.598,4.8840784894130405,0.752,0.43333333333333335,0.94,0.4943349101329235,0.8167355333466623
373.60761675907526,558,208473.050151564,448,17,22,39.2833185287201,44,19,Moderate Risk,1,0.44,0.558,4.16946100303128,0.896,0.5666666666666667,0.22,0.785666370574402,0.7472152335181506
297.20485242126614,135,40122.65507687093,138,23,94,31.911935914837606,51,32,Normal,1,0.51,0.135,0.8024531015374186,0.276,0.7666666666666667,0.94,0.6382387182967522,0.5944097048425323
297.7634341206784,786,234042.05921885325,280,12,64,22.054001814252306,46,8,Normal,0,0.46,0.786,4.680841184377065,0.56,0.4,0.64,0.4410800362850461,0.5955268682413568
454.64327586547114,926,420999.67345142626,408,10,31,38.83391701436424,69,12,Moderate Risk,1,0.69,0.926,8.419993469028526,0.816,0.3333333333333333,0.31,0.7766783402872848,0.9092865517309423
105.3247723491318,687,72358.11860385355,278,17,79,21.56603928320016,40,26,Normal,1,0.4,0.687,1.447162372077071,0.556,0.5666666666666667,0.79,0.43132078566400317,0.2106495446982636
198.90912304428105,839,166884.7542341518,49,24,61,44.862680850082604,75,32,Normal,1,0.75,0.839,3.3376950846830358,0.098,0.8,0.61,0.8972536170016521,0.3978182460885621
356.71331865216865,85,30320.632085434336,129,1,39,47.27371062472954,55,6,Normal,1,0.55,0.085,0.6064126417086867,0.258,0.03333333333333333,0.39,0.9454742124945907,0.7134266373043373
50.05443450746674,954,47751.93052012327,229,20,31,32.28909853433834,100,22,Normal,1,1.0,0.954,0.9550386104024654,0.458,0.6666666666666666,0.31,0.6457819706867669,0.10010886901493347
363.5782065006995,521,189424.24558686442,188,26,90,45.99269318258063,53,24,Normal,0,0.53,0.521,3.7884849117372883,0.376,0.8666666666666667,0.9,0.9198538636516126,0.727156413001399
159.0116760395679,418,66466.88058453938,118,3,84,22.75764733908887,85,0,Normal,0,0.85,0.418,1.3293376116907876,0.236,0.1,0.84,0.45515294678177737,0.3180233520791358
405.3264865768677,939,380601.5708956788,77,25,65,20.523710645268476,62,22,Normal,0,0.62,0.939,7.612031417913576,0.154,0.8333333333333334,0.65,0.4104742129053695,0.8106529731537354
13.757765923562362,453,6232.26796337375,231,12,15,48.756407761529985,5,17,Normal,1,0.05,0.453,0.124645359267475,0.462,0.4,0.15,0.9751281552305997,0.027515531847124724
410.8875890011071,423,173805.4501474683,188,26,64,11.756480566597746,48,33,Normal,1,0.48,0.423,3.476109002949366,0.376,0.8666666666666667,0.64,0.23512961133195492,0.8217751780022141
350.16495563882086,967,338609.51210273977,262,5,27,33.43593616329693,45,8,Normal,1,0.45,0.967,6.772190242054795,0.524,0.16666666666666666,0.27,0.6687187232659386,0.7003299112776417
407.2457679757569,87,35430.381813890854,185,10,28,45.30190214581117,49,16,Normal,1,0.49,0.087,0.7086076362778171,0.37,0.3333333333333333,0.28,0.9060380429162234,0.8144915359515138
438.3011771106271,83,36378.99770018205,54,27,56,16.523166170624044,97,33,Normal,1,0.97,0.083,0.7275799540036411,0.108,0.9,0.56,0.3304633234124809,0.8766023542212542
244.33730528752724,791,193270.80848243405,470,20,66,42.827979143025594,5,29,Moderate Risk,1,0.05,0.791,3.865416169648681,0.94,0.6666666666666666,0.66,0.8565595828605119,0.4886746105750545
495.3552160780121,966,478513.1387313597,372,28,34,22.383014608749107,55,23,Moderate Risk,0,0.55,0.966,9.570262774627194,0.744,0.9333333333333333,0.34,0.44766029217498216,0.9907104321560243
488.3930002734402,170,83026.81004648482,333,13,23,6.5245306460168795,42,21,Moderate Risk,1,0.42,0.17,1.6605362009296964,0.666,0.43333333333333335,0.23,0.1304906129203376,0.9767860005468804
153.4983932609272,746,114509.8013726517,357,12,25,45.71847303097468,66,14,Moderate Risk,1,0.66,0.746,2.290196027453034,0.714,0.4,0.25,0.9143694606194935,0.3069967865218544
272.0925112549197,291,79178.92077518164,401,16,21,21.06597140563536,25,12,Moderate Risk,0,0.25,0.291,1.5835784155036328,0.802,0.5333333333333333,0.21,0.4213194281127072,0.5441850225098395
95.16203282839797,582,55384.30310612762,135,5,57,12.645919251218524,19,2,Normal,0,0.19,0.582,1.1076860621225524,0.27,0.16666666666666666,0.57,0.2529183850243705,0.19032406565679594
377.9377726120782,349,131900.2826416153,487,2,96,6.775614211028776,14,-2,Moderate Risk,0,0.14,0.349,2.638005652832306,0.974,0.06666666666666667,0.96,0.1355122842205755,0.7558755452241565
163.32817329802813,432,70557.77086474815,380,15,25,46.74122771419758,41,24,Moderate Risk,1,0.41,0.432,1.411155417294963,0.76,0.5,0.25,0.9348245542839515,0.32665634659605625
480.5411688880895,812,390199.42913712864,56,27,81,6.850664997514554,36,36,Normal,1,0.36,0.812,7.803988582742573,0.112,0.9,0.81,0.13701329995029107,0.961082337776179
98.11366222287597,579,56807.81042704519,131,26,15,28.995838616910635,63,30,Normal,1,0.63,0.579,1.1361562085409038,0.262,0.8666666666666667,0.15,0.5799167723382127,0.19622732444575194
296.8849488369826,320,95003.18362783443,493,27,64,22.359741974090092,4,31,Moderate Risk,1,0.04,0.32,1.9000636725566886,0.986,0.9,0.64,0.44719483948180183,0.5937698976739652
156.08960539563498,153,23881.709625532152,34,8,85,13.318431297981581,69,5,Normal,0,0.69,0.153,0.47763419251064304,0.068,0.26666666666666666,0.85,0.2663686259596316,0.31217921079127
486.09276591289625,353,171590.74636725237,129,22,32,20.163357636689014,16,24,Normal,1,0.16,0.353,3.4318149273450476,0.258,0.7333333333333333,0.32,0.4032671527337803,0.9721855318257925
254.1270901541128,564,143327.67884691962,418,17,89,10.885084266455934,87,22,Moderate Risk,1,0.87,0.564,2.8665535769383923,0.836,0.5666666666666667,0.89,0.21770168532911868,0.5082541803082257
66.66778340568482,118,7866.798441870808,454,5,66,26.848517192463476,63,3,Moderate Risk,0,0.63,0.118,0.15733596883741616,0.908,0.16666666666666666,0.66,0.5369703438492696,0.13333556681136963
479.1510100422408,95,45519.345954012875,114,14,49,16.58419193169262,91,11,Normal,0,0.91,0.095,0.9103869190802575,0.228,0.4666666666666667,0.49,0.33168383863385237,0.9583020200844816
354.6577626407188,135,47878.79795649704,67,13,71,7.3677796710503305,5,11,Normal,0,0.05,0.135,0.9575759591299408,0.134,0.43333333333333335,0.71,0.1473555934210066,0.7093155252814376
282.7405546800801,261,73795.28477150091,145,17,37,7.970346120007208,55,16,Normal,0,0.55,0.261,1.4759056954300183,0.29,0.5666666666666667,0.37,0.15940692240014415,0.5654811093601602
104.35727169845828,510,53222.20856621372,416,8,81,41.58097005810011,13,11,Moderate Risk,1,0.13,0.51,1.0644441713242743,0.832,0.26666666666666666,0.81,0.8316194011620022,0.20871454339691656
461.0059327850571,235,108336.39420448842,255,6,24,37.675473059732575,96,16,Normal,1,0.96,0.235,2.1667278840897684,0.51,0.2,0.24,0.7535094611946515,0.9220118655701142
251.68249940027337,12,3020.1899928032803,211,27,71,38.16035898006351,68,30,Normal,1,0.68,0.012,0.06040379985606561,0.422,0.9,0.71,0.7632071796012703,0.5033649988005467
94.51038856002215,569,53776.411090652604,382,16,81,31.61750683649638,73,19,Moderate Risk,1,0.73,0.569,1.0755282218130522,0.764,0.5333333333333333,0.81,0.6323501367299276,0.1890207771200443
62.327241985298016,450,28047.258893384107,298,1,42,46.87700186460378,77,11,Normal,1,0.77,0.45,0.5609451778676822,0.596,0.03333333333333333,0.42,0.9375400372920756,0.12465448397059603
429.7339492591729,149,64030.358439616764,30,14,15,17.44508940380859,84,10,Normal,0,0.84,0.149,1.2806071687923353,0.06,0.4666666666666667,0.15,0.34890178807617184,0.8594678985183458
245.79131343338636,978,240383.90453785186,120,30,96,8.280260667434282,39,39,Normal,1,0.39,0.978,4.807678090757038,0.24,1.0,0.96,0.16560521334868564,0.49158262686677273
28.520888026008972,321,9155.20505634888,382,24,45,11.813197816787973,89,26,Moderate Risk,1,0.89,0.321,0.1831041011269776,0.764,0.8,0.45,0.23626395633575947,0.05704177605201794
219.2073281701174,478,104781.10286531612,250,18,85,33.970377708873926,32,21,Normal,1,0.32,0.478,2.0956220573063224,0.5,0.6,0.85,0.6794075541774786,0.4384146563402348
78.04070040348313,684,53379.83907598246,159,16,81,10.38988797944279,79,17,Normal,1,0.79,0.684,1.0675967815196492,0.318,0.5333333333333333,0.81,0.2077977595888558,0.15608140080696625
221.95078725616492,480,106536.37788295916,207,22,50,17.6638285477894,18,28,Normal,1,0.18,0.48,2.130727557659183,0.414,0.7333333333333333,0.5,0.353276570955788,0.4439015745123298
166.93084217885416,562,93815.13330451604,74,30,37,11.98988026890567,72,33,Normal,1,0.72,0.562,1.8763026660903208,0.148,1.0,0.37,0.2397976053781134,0.33386168435770835
146.63372879959482,506,74196.66677259498,491,18,59,6.914337504213586,47,17,Moderate Risk,0,0.47,0.506,1.4839333354518995,0.982,0.6,0.59,0.13828675008427171,0.29326745759918965
341.3497567651983,503,171698.92765289475,495,10,59,12.882337920626819,4,16,Moderate Risk,1,0.04,0.503,3.4339785530578952,0.99,0.3333333333333333,0.59,0.25764675841253637,0.6826995135303966
101.90846552625291,568,57884.00841891165,428,18,94,41.93749873427575,19,17,Moderate Risk,0,0.19,0.568,1.1576801683782332,0.856,0.6,0.94,0.8387499746855149,0.2038169310525058
109.0038296471265,684,74558.61947863451,43,28,77,27.11813194171303,4,24,Normal,0,0.04,0.684,1.4911723895726903,0.086,0.9333333333333333,0.77,0.5423626388342606,0.21800765929425298
19.30827574694535,389,7510.919265561741,477,29,96,35.00864760692747,75,35,Moderate Risk,1,0.75,0.389,0.15021838531123483,0.954,0.9666666666666667,0.96,0.7001729521385494,0.0386165514938907
109.53165027294027,599,65609.45851349122,381,6,74,13.24365456570805,61,9,Moderate Risk,1,0.61,0.599,1.3121891702698243,0.762,0.2,0.74,0.26487309131416104,0.21906330054588052
139.07961112302712,131,18219.42905711655,147,29,84,7.814653962105807,4,31,Normal,1,0.04,0.131,0.364388581142331,0.294,0.9666666666666667,0.84,0.15629307924211613,0.2781592222460542
391.9152833667142,124,48597.495137472564,32,15,59,30.829828145728456,97,23,Normal,1,0.97,0.124,0.9719499027494513,0.064,0.5,0.59,0.6165965629145691,0.7838305667334284
364.1758508328866,895,325937.3864954335,477,23,14,11.83610867811321,9,22,Moderate Risk,0,0.09,0.895,6.518747729908671,0.954,0.7666666666666667,0.14,0.2367221735622642,0.7283517016657732
366.25131428166645,781,286042.2764539815,182,6,95,38.3622496310548,17,3,Normal,0,0.17,0.781,5.7208455290796305,0.364,0.2,0.95,0.767244992621096,0.7325026285633329
184.63189596161322,544,100439.7514031176,12,15,64,15.085168091717057,77,11,High Risk,0,0.77,0.544,2.008795028062352,0.024,0.5,0.64,0.30170336183434115,0.36926379192322645
182.9737788604481,310,56721.871446738915,458,15,74,24.851807502069267,48,20,Moderate Risk,1,0.48,0.31,1.1344374289347783,0.916,0.5,0.74,0.49703615004138535,0.3659475577208962
306.66944796129263,646,198108.46338299505,61,27,13,13.501795072560355,83,24,Normal,0,0.83,0.646,3.9621692676599007,0.122,0.9,0.13,0.2700359014512071,0.6133388959225853
380.0679083993247,173,65751.74815308317,229,16,70,31.469668765570006,90,22,Normal,1,0.9,0.173,1.3150349630616633,0.458,0.5333333333333333,0.7,0.6293933753114002,0.7601358167986494
142.30373619974333,415,59056.05052289348,389,4,56,32.82995039459352,82,7,Moderate Risk,1,0.82,0.415,1.1811210104578695,0.778,0.13333333333333333,0.56,0.6565990078918703,0.28460747239948664
283.895573792615,903,256357.70313473133,448,3,56,34.68236821506588,14,1,Moderate Risk,0,0.14,0.903,5.127154062694626,0.896,0.1,0.56,0.6936473643013176,0.56779114758523
347.59425507220254,230,79946.67866660659,394,13,51,18.200551108164934,66,16,Moderate Risk,1,0.66,0.23,1.5989335733321317,0.788,0.43333333333333335,0.51,0.36401102216329867,0.6951885101444051
293.9473405438205,332,97590.5170605484,70,11,64,5.5704905595056,22,13,Normal,1,0.22,0.332,1.951810341210968,0.14,0.36666666666666664,0.64,0.111409811190112,0.587894681087641
364.9097413800353,54,19705.126034521905,383,19,27,43.1678295806077,63,15,Moderate Risk,0,0.63,0.054,0.3941025206904381,0.766,0.6333333333333333,0.27,0.8633565916121541,0.7298194827600706
373.8823673832061,401,149926.82932066565,146,8,19,34.618059203458756,79,17,Normal,1,0.79,0.401,2.998536586413313,0.292,0.26666666666666666,0.19,0.6923611840691751,0.7477647347664121
322.9924260433221,785,253549.05444400784,330,22,22,44.620484752081914,98,19,Moderate Risk,0,0.98,0.785,5.070981088880156,0.66,0.7333333333333333,0.22,0.8924096950416383,0.6459848520866442
416.6293870119956,738,307472.4876148528,454,3,20,11.160275940060295,97,0,Moderate Risk,0,0.97,0.738,6.1494497522970555,0.908,0.1,0.2,0.2232055188012059,0.8332587740239913
29.52166209218485,225,6642.373970741592,176,26,97,10.032760123220804,3,22,Normal,0,0.03,0.225,0.13284747941483183,0.352,0.8666666666666667,0.97,0.20065520246441607,0.0590433241843697
200.47272476665867,753,150955.961749294,115,3,82,42.061157043856475,41,9,Normal,1,0.41,0.753,3.0191192349858795,0.23,0.1,0.82,0.8412231408771295,0.40094544953331734
40.26501918540504,332,13367.986369554472,171,24,54,10.939474504841492,94,25,Normal,1,0.94,0.332,0.26735972739108943,0.342,0.8,0.54,0.21878949009682983,0.08053003837081008
38.51379038789635,217,8357.492514173508,497,14,91,44.845182028999474,61,10,Moderate Risk,0,0.61,0.217,0.16714985028347015,0.994,0.4666666666666667,0.91,0.8969036405799895,0.0770275807757927
21.199661940465436,542,11490.216771732266,460,2,54,5.280160337586704,57,5,Moderate Risk,1,0.57,0.542,0.22980433543464532,0.92,0.06666666666666667,0.54,0.10560320675173408,0.04239932388093087
114.27042465914387,819,93587.47779583883,81,14,99,18.995111605096405,83,20,Normal,1,0.83,0.819,1.8717495559167765,0.162,0.4666666666666667,0.99,0.3799022321019281,0.22854084931828775
198.19696887316707,400,79278.78754926682,418,22,31,34.77627030746938,63,27,Moderate Risk,1,0.63,0.4,1.5855757509853365,0.836,0.7333333333333333,0.31,0.6955254061493876,0.39639393774633414
409.3044952788466,396,162084.58013042327,41,13,42,16.6726301062943,5,21,Normal,1,0.05,0.396,3.2416916026084657,0.082,0.43333333333333335,0.42,0.333452602125886,0.8186089905576932
74.52217811714489,336,25039.451847360684,471,25,61,44.72673924007702,22,20,Moderate Risk,0,0.22,0.336,0.5007890369472137,0.942,0.8333333333333334,0.61,0.8945347848015405,0.14904435623428977
413.1088040533745,943,389561.60222233215,163,3,63,42.61512337660112,88,-2,Normal,0,0.88,0.943,7.791232044446643,0.326,0.1,0.63,0.8523024675320223,0.826217608106749
87.79225918818541,967,84895.1146349753,109,17,39,25.504284312703263,34,23,Normal,1,0.34,0.967,1.697902292699506,0.218,0.5666666666666667,0.39,0.5100856862540653,0.17558451837637082
330.17503590021937,352,116221.61263687722,309,23,48,34.36284674374553,32,19,Moderate Risk,0,0.32,0.352,2.3244322527375445,0.618,0.7666666666666667,0.48,0.6872569348749106,0.6603500718004387
399.397055242605,267,106639.01374977553,203,25,40,6.211142408425516,47,29,Normal,1,0.47,0.267,2.1327802749955107,0.406,0.8333333333333334,0.4,0.12422284816851033,0.79879411048521
310.737875026741,752,233674.88202010922,336,16,88,36.87343787067387,40,24,Moderate Risk,1,0.4,0.752,4.673497640402184,0.672,0.5333333333333333,0.88,0.7374687574134774,0.621475750053482
211.0685201316878,401,84638.4765728068,362,8,64,6.742529629718229,22,6,Moderate Risk,0,0.22,0.401,1.692769531456136,0.724,0.26666666666666666,0.64,0.13485059259436458,0.42213704026337556
375.1099639802461,798,299337.7512562364,313,22,58,16.63233011001291,52,20,Moderate Risk,0,0.52,0.798,5.986755025124728,0.626,0.7333333333333333,0.58,0.33264660220025816,0.7502199279604922
93.55564907822544,270,25260.02525112087,226,8,33,36.50920105459649,66,5,Normal,0,0.66,0.27,0.5052005050224174,0.452,0.26666666666666666,0.33,0.7301840210919298,0.1871112981564509
53.23792187446446,696,37053.59362462727,159,3,84,14.06004534048076,58,13,Normal,1,0.58,0.696,0.7410718724925454,0.318,0.1,0.84,0.28120090680961524,0.10647584374892892
397.8841150300127,152,60478.385484561935,335,13,89,5.55480919048591,99,17,Moderate Risk,1,0.99,0.152,1.2095677096912387,0.67,0.43333333333333335,0.89,0.11109618380971821,0.7957682300600254
226.31075924672206,509,115192.17645658152,366,3,61,28.632639515129434,65,6,Moderate Risk,1,0.65,0.509,2.3038435291316306,0.732,0.1,0.61,0.5726527903025886,0.4526215184934441
367.14792217246475,803,294819.7815044892,109,13,55,10.364933209041267,25,18,Normal,1,0.25,0.803,5.896395630089784,0.218,0.43333333333333335,0.55,0.20729866418082532,0.7342958443449294
242.68610659639643,164,39800.52148180902,243,1,96,41.06582678419352,90,4,Normal,1,0.9,0.164,0.7960104296361803,0.486,0.03333333333333333,0.96,0.8213165356838704,0.48537221319279283
109.30965695430112,991,108325.8700417124,91,30,73,48.962180359227524,35,34,Normal,1,0.35,0.991,2.1665174008342483,0.182,1.0,0.73,0.9792436071845505,0.21861931390860223
133.46051438603024,177,23622.511046327352,13,12,12,47.23374243625682,12,7,High Risk,0,0.12,0.177,0.47245022092654704,0.026,0.4,0.12,0.9446748487251364,0.2669210287720605
158.46558226019846,339,53719.83238620728,383,22,55,23.09991812814062,62,27,Moderate Risk,1,0.62,0.339,1.0743966477241456,0.766,0.7333333333333333,0.55,0.46199836256281235,0.31693116452039694
321.8219211639675,621,199851.4130428238,232,13,88,24.797749475587665,29,9,Normal,0,0.29,0.621,3.9970282608564762,0.464,0.43333333333333335,0.88,0.4959549895117533,0.6436438423279349
298.9205906476683,438,130927.2187036787,416,2,68,40.82015411493448,30,10,Moderate Risk,1,0.3,0.438,2.6185443740735743,0.832,0.06666666666666667,0.68,0.8164030822986896,0.5978411812953366
268.41982451733236,81,21742.005785903923,480,17,66,10.967262992315593,77,13,Moderate Risk,0,0.77,0.081,0.43484011571807846,0.96,0.5666666666666667,0.66,0.21934525984631187,0.5368396490346647
219.8190651717627,504,110788.8088465684,295,25,18,30.650053101452198,47,24,Normal,0,0.47,0.504,2.2157761769313677,0.59,0.8333333333333334,0.18,0.6130010620290439,0.4396381303435254
