Product ID,Order Date,Quantity
PROD-26,2023-11-05,106
PROD-26,2023-11-06,80
PROD-26,2023-11-07,84
PROD-26,2023-11-08,79
PROD-26,2023-11-09,93
PROD-26,2023-11-10,115
PROD-26,2023-11-11,111
PROD-26,2023-11-12,84
PROD-26,2023-11-13,104
PROD-26,2023-11-14,105
PROD-26,2023-11-15,90
PROD-26,2023-11-16,100
PROD-26,2023-11-17,107
PROD-26,2023-11-18,89
PROD-26,2023-11-19,103
PROD-26,2023-11-20,104
PROD-26,2023-11-21,104
PROD-26,2023-11-22,82
PROD-26,2023-11-23,89
PROD-26,2023-11-24,95
PROD-26,2023-11-25,112
PROD-26,2023-11-26,112
PROD-26,2023-11-27,98
PROD-26,2023-11-28,94
PROD-26,2023-11-29,79
PROD-26,2023-11-30,91
PROD-26,2023-12-01,119
PROD-26,2023-12-02,112
PROD-26,2023-12-03,129
PROD-26,2023-12-04,115
PROD-26,2023-12-05,139
PROD-26,2023-12-06,104
PROD-26,2023-12-07,105
PROD-26,2023-12-08,122
PROD-26,2023-12-09,106
PROD-26,2023-12-10,119
PROD-26,2023-12-11,100
PROD-26,2023-12-12,129
PROD-26,2023-12-13,100
PROD-26,2023-12-14,96
PROD-26,2023-12-15,126
PROD-26,2023-12-16,116
PROD-26,2023-12-17,96
PROD-26,2023-12-18,120
PROD-26,2023-12-19,129
PROD-26,2023-12-20,98
PROD-26,2023-12-21,134
PROD-26,2023-12-22,133
PROD-26,2023-12-23,134
PROD-26,2023-12-24,111
PROD-26,2023-12-25,102
PROD-26,2023-12-26,126
PROD-26,2023-12-27,116
PROD-26,2023-12-28,137
PROD-26,2023-12-29,120
PROD-26,2023-12-30,111
PROD-26,2023-12-31,100
PROD-26,2024-01-01,111
PROD-27,2023-01-01,141
PROD-27,2023-01-02,149
PROD-27,2023-01-03,134
PROD-27,2023-01-04,173
PROD-27,2023-01-05,127
PROD-27,2023-01-06,156
PROD-27,2023-01-07,132
PROD-27,2023-01-08,137
PROD-27,2023-01-09,177
PROD-27,2023-01-10,127
PROD-27,2023-01-11,124
PROD-27,2023-01-12,150
PROD-27,2023-01-13,180
PROD-27,2023-01-14,161
PROD-27,2023-01-15,141
PROD-27,2023-01-16,126
PROD-27,2023-01-17,156
PROD-27,2023-01-18,176
PROD-27,2023-01-19,144
PROD-27,2023-01-20,146
PROD-27,2023-01-21,135
PROD-27,2023-01-22,131
PROD-27,2023-01-23,134
PROD-27,2023-01-24,130
PROD-27,2023-01-25,179
PROD-27,2023-01-26,161
PROD-27,2023-01-27,181
PROD-27,2023-01-28,177
PROD-27,2023-01-29,142
PROD-27,2023-01-30,141
PROD-27,2023-01-31,170
PROD-27,2023-02-01,185
PROD-27,2023-02-02,135
PROD-27,2023-02-03,171
PROD-27,2023-02-04,181
PROD-27,2023-02-05,145
PROD-27,2023-02-06,183
PROD-27,2023-02-07,195
PROD-27,2023-02-08,175
PROD-27,2023-02-09,146
PROD-27,2023-02-10,195
PROD-27,2023-02-11,147
PROD-27,2023-02-12,151
PROD-27,2023-02-13,187
PROD-27,2023-02-14,149
PROD-27,2023-02-15,198
PROD-27,2023-02-16,169
PROD-27,2023-02-17,162
PROD-27,2023-02-18,157
PROD-27,2023-02-19,135
PROD-27,2023-02-20,177
PROD-27,2023-02-21,156
PROD-27,2023-02-22,176
PROD-27,2023-02-23,138
PROD-27,2023-02-24,188
PROD-27,2023-02-25,165
PROD-27,2023-02-26,169
PROD-27,2023-02-27,154
PROD-27,2023-02-28,159
PROD-27,2023-03-01,138
PROD-27,2023-03-02,149
PROD-27,2023-03-03,162
PROD-27,2023-03-04,180
PROD-27,2023-03-05,139
PROD-27,2023-03-06,138
PROD-27,2023-03-07,195
PROD-27,2023-03-08,191
PROD-27,2023-03-09,177
PROD-27,2023-03-10,168
PROD-27,2023-03-11,156
PROD-27,2023-03-12,189
PROD-27,2023-03-13,144
PROD-27,2023-03-14,194
PROD-27,2023-03-15,171
PROD-27,2023-03-16,187
PROD-27,2023-03-17,147
PROD-27,2023-03-18,196
PROD-27,2023-03-19,148
PROD-27,2023-03-20,204
PROD-27,2023-03-21,149
PROD-27,2023-03-22,194
PROD-27,2023-03-23,170
PROD-27,2023-03-24,139
PROD-27,2023-03-25,155
PROD-27,2023-03-26,203
PROD-27,2023-03-27,184
PROD-27,2023-03-28,194
PROD-27,2023-03-29,196
PROD-27,2023-03-30,163
PROD-27,2023-03-31,174
PROD-27,2023-04-01,140
PROD-27,2023-04-02,185
PROD-27,2023-04-03,178
PROD-27,2023-04-04,187
PROD-27,2023-04-05,182
PROD-27,2023-04-06,140
PROD-27,2023-04-07,143
PROD-27,2023-04-08,138
PROD-27,2023-04-09,164
PROD-27,2023-04-10,191
PROD-27,2023-04-11,157
PROD-27,2023-04-12,148
PROD-27,2023-04-13,197
PROD-27,2023-04-14,135
PROD-27,2023-04-15,178
PROD-27,2023-04-16,173
PROD-27,2023-04-17,140
PROD-27,2023-04-18,178
PROD-27,2023-04-19,178
PROD-27,2023-04-20,181
PROD-27,2023-04-21,147
PROD-27,2023-04-22,184
PROD-27,2023-04-23,135
PROD-27,2023-04-24,197
PROD-27,2023-04-25,133
PROD-27,2023-04-26,195
PROD-27,2023-04-27,195
PROD-27,2023-04-28,157
PROD-27,2023-04-29,198
PROD-27,2023-04-30,156
PROD-27,2023-05-01,132
PROD-27,2023-05-02,174
PROD-27,2023-05-03,131
PROD-27,2023-05-04,158
PROD-27,2023-05-05,134
PROD-27,2023-05-06,142
PROD-27,2023-05-07,143
PROD-27,2023-05-08,164
PROD-27,2023-05-09,166
PROD-27,2023-05-10,177
PROD-27,2023-05-11,144
PROD-27,2023-05-12,126
PROD-27,2023-05-13,123
PROD-27,2023-05-14,171
PROD-27,2023-05-15,145
PROD-27,2023-05-16,159
PROD-27,2023-05-17,168
PROD-27,2023-05-18,177
PROD-27,2023-05-19,135
PROD-27,2023-05-20,158
PROD-27,2023-05-21,155
PROD-27,2023-05-22,157
PROD-27,2023-05-23,121
PROD-27,2023-05-24,123
PROD-27,2023-05-25,137
PROD-27,2023-05-26,137
PROD-27,2023-05-27,157
PROD-27,2023-05-28,173
PROD-27,2023-05-29,172
PROD-27,2023-05-30,149
PROD-27,2023-05-31,138
PROD-27,2023-06-01,137
PROD-27,2023-06-02,142
PROD-27,2023-06-03,136
PROD-27,2023-06-04,117
PROD-27,2023-06-05,153
PROD-27,2023-06-06,130
PROD-27,2023-06-07,133
PROD-27,2023-06-08,107
PROD-27,2023-06-09,109
PROD-27,2023-06-10,112
PROD-27,2023-06-11,116
PROD-27,2023-06-12,144
PROD-27,2023-06-13,146
PROD-27,2023-06-14,114
PROD-27,2023-06-15,129
PROD-27,2023-06-16,125
PROD-27,2023-06-17,140
PROD-27,2023-06-18,147
PROD-27,2023-06-19,118
PROD-27,2023-06-20,138
PROD-27,2023-06-21,156
PROD-27,2023-06-22,157
PROD-27,2023-06-23,138
PROD-27,2023-06-24,140
PROD-27,2023-06-25,130
PROD-27,2023-06-26,122
PROD-27,2023-06-27,149
PROD-27,2023-06-28,139
PROD-27,2023-06-29,124
PROD-27,2023-06-30,143
PROD-27,2023-07-01,122
PROD-27,2023-07-02,110
PROD-27,2023-07-03,116
PROD-27,2023-07-04,126
PROD-27,2023-07-05,113
PROD-27,2023-07-06,122
PROD-27,2023-07-07,122
PROD-27,2023-07-08,124
PROD-27,2023-07-09,128
PROD-27,2023-07-10,124
PROD-27,2023-07-11,129
PROD-27,2023-07-12,101
PROD-27,2023-07-13,108
PROD-27,2023-07-14,94
PROD-27,2023-07-15,110
PROD-27,2023-07-16,108
PROD-27,2023-07-17,131
PROD-27,2023-07-18,125
PROD-27,2023-07-19,122
PROD-27,2023-07-20,104
PROD-27,2023-07-21,128
PROD-27,2023-07-22,119
PROD-27,2023-07-23,118
PROD-27,2023-07-24,120
PROD-27,2023-07-25,129
PROD-27,2023-07-26,100
PROD-27,2023-07-27,96
PROD-27,2023-07-28,96
PROD-27,2023-07-29,104
PROD-27,2023-07-30,113
PROD-27,2023-07-31,90
PROD-27,2023-08-01,81
PROD-27,2023-08-02,98
PROD-27,2023-08-03,96
PROD-27,2023-08-04,87
PROD-27,2023-08-05,110
PROD-27,2023-08-06,101
PROD-27,2023-08-07,82
PROD-27,2023-08-08,92
PROD-27,2023-08-09,84
PROD-27,2023-08-10,103
PROD-27,2023-08-11,102
PROD-27,2023-08-12,82
PROD-27,2023-08-13,112
PROD-27,2023-08-14,105
PROD-27,2023-08-15,93
PROD-27,2023-08-16,99
PROD-27,2023-08-17,90
PROD-27,2023-08-18,90
PROD-27,2023-08-19,97
PROD-27,2023-08-20,112
PROD-27,2023-08-21,115
PROD-27,2023-08-22,97
PROD-27,2023-08-23,102
PROD-27,2023-08-24,95
PROD-27,2023-08-25,91
PROD-27,2023-08-26,116
PROD-27,2023-08-27,87
PROD-27,2023-08-28,104
PROD-27,2023-08-29,108
PROD-27,2023-08-30,92
PROD-27,2023-08-31,110
PROD-27,2023-09-01,74
PROD-27,2023-09-02,93
PROD-27,2023-09-03,104
PROD-27,2023-09-04,106
PROD-27,2023-09-05,98
PROD-27,2023-09-06,81
PROD-27,2023-09-07,104
PROD-27,2023-09-08,75
PROD-27,2023-09-09,84
PROD-27,2023-09-10,105
PROD-27,2023-09-11,85
PROD-27,2023-09-12,99
PROD-27,2023-09-13,106
PROD-27,2023-09-14,105
PROD-27,2023-09-15,79
PROD-27,2023-09-16,82
PROD-27,2023-09-17,96
PROD-27,2023-09-18,79
PROD-27,2023-09-19,82
PROD-27,2023-09-20,90
PROD-27,2023-09-21,102
PROD-27,2023-09-22,105
PROD-27,2023-09-23,93
PROD-27,2023-09-24,74
PROD-27,2023-09-25,92
PROD-27,2023-09-26,94
PROD-27,2023-09-27,83
PROD-27,2023-09-28,81
PROD-27,2023-09-29,97
PROD-27,2023-09-30,99
PROD-27,2023-10-01,78
PROD-27,2023-10-02,92
PROD-27,2023-10-03,89
PROD-27,2023-10-04,89
PROD-27,2023-10-05,80
PROD-27,2023-10-06,93
PROD-27,2023-10-07,87
PROD-27,2023-10-08,86
PROD-27,2023-10-09,100
PROD-27,2023-10-10,105
PROD-27,2023-10-11,84
PROD-27,2023-10-12,96
PROD-27,2023-10-13,105
PROD-27,2023-10-14,113
PROD-27,2023-10-15,81
PROD-27,2023-10-16,79
PROD-27,2023-10-17,94
PROD-27,2023-10-18,96
PROD-27,2023-10-19,97
PROD-27,2023-10-20,104
PROD-27,2023-10-21,103
PROD-27,2023-10-22,85
PROD-27,2023-10-23,108
PROD-27,2023-10-24,95
PROD-27,2023-10-25,112
PROD-27,2023-10-26,111
PROD-27,2023-10-27,98
PROD-27,2023-10-28,92
PROD-27,2023-10-29,100
PROD-27,2023-10-30,82
PROD-27,2023-10-31,111
PROD-27,2023-11-01,100
PROD-27,2023-11-02,115
PROD-27,2023-11-03,129
PROD-27,2023-11-04,93
PROD-27,2023-11-05,99
PROD-27,2023-11-06,89
PROD-27,2023-11-07,103
PROD-27,2023-11-08,106
PROD-27,2023-11-09,124
PROD-27,2023-11-10,108
PROD-27,2023-11-11,116
PROD-27,2023-11-12,89
PROD-27,2023-11-13,129
PROD-27,2023-11-14,107
PROD-27,2023-11-15,109
PROD-27,2023-11-16,102
PROD-27,2023-11-17,119
PROD-27,2023-11-18,127
PROD-27,2023-11-19,110
PROD-27,2023-11-20,133
PROD-27,2023-11-21,128
PROD-27,2023-11-22,91
PROD-27,2023-11-23,93
PROD-27,2023-11-24,114
PROD-27,2023-11-25,116
PROD-27,2023-11-26,107
PROD-27,2023-11-27,108
PROD-27,2023-11-28,127
PROD-27,2023-11-29,106
PROD-27,2023-11-30,118
PROD-27,2023-12-01,142
PROD-27,2023-12-02,150
PROD-27,2023-12-03,156
PROD-27,2023-12-04,139
PROD-27,2023-12-05,133
PROD-27,2023-12-06,106
PROD-27,2023-12-07,138
PROD-27,2023-12-08,118
PROD-27,2023-12-09,131
PROD-27,2023-12-10,139
PROD-27,2023-12-11,133
PROD-27,2023-12-12,125
PROD-27,2023-12-13,135
PROD-27,2023-12-14,153
PROD-27,2023-12-15,141
PROD-27,2023-12-16,115
PROD-27,2023-12-17,132
PROD-27,2023-12-18,115
PROD-27,2023-12-19,114
PROD-27,2023-12-20,136
PROD-27,2023-12-21,145
PROD-27,2023-12-22,139
PROD-27,2023-12-23,127
PROD-27,2023-12-24,146
PROD-27,2023-12-25,147
PROD-27,2023-12-26,110
PROD-27,2023-12-27,148
PROD-27,2023-12-28,136
PROD-27,2023-12-29,149
PROD-27,2023-12-30,116
PROD-27,2023-12-31,153
PROD-27,2024-01-01,174
PROD-28,2023-01-01,63
PROD-28,2023-01-02,69
PROD-28,2023-01-03,60
PROD-28,2023-01-04,85
PROD-28,2023-01-05,70
PROD-28,2023-01-06,84
PROD-28,2023-01-07,78
PROD-28,2023-01-08,85
PROD-28,2023-01-09,82
PROD-28,2023-01-10,62
PROD-28,2023-01-11,61
PROD-28,2023-01-12,87
PROD-28,2023-01-13,71
PROD-28,2023-01-14,68
PROD-28,2023-01-15,63
PROD-28,2023-01-16,83
PROD-28,2023-01-17,75
PROD-28,2023-01-18,69
PROD-28,2023-01-19,70
PROD-28,2023-01-20,87
PROD-28,2023-01-21,73
PROD-28,2023-01-22,62
PROD-28,2023-01-23,60
PROD-28,2023-01-24,63
PROD-28,2023-01-25,64
PROD-28,2023-01-26,70
PROD-28,2023-01-27,81
PROD-28,2023-01-28,86
PROD-28,2023-01-29,88
PROD-28,2023-01-30,72
PROD-28,2023-01-31,72
PROD-28,2023-02-01,82
PROD-28,2023-02-02,68
PROD-28,2023-02-03,65
PROD-28,2023-02-04,74
PROD-28,2023-02-05,70
PROD-28,2023-02-06,71
PROD-28,2023-02-07,88
PROD-28,2023-02-08,72
PROD-28,2023-02-09,77
PROD-28,2023-02-10,80
PROD-28,2023-02-11,87
PROD-28,2023-02-12,65
PROD-28,2023-02-13,93
PROD-28,2023-02-14,88
PROD-28,2023-02-15,91
PROD-28,2023-02-16,75
PROD-28,2023-02-17,83
PROD-28,2023-02-18,95
PROD-28,2023-02-19,66
PROD-28,2023-02-20,91
PROD-28,2023-02-21,89
PROD-28,2023-02-22,81
PROD-28,2023-02-23,85
PROD-28,2023-02-24,90
PROD-28,2023-02-25,84
PROD-28,2023-02-26,89
PROD-28,2023-02-27,93
PROD-28,2023-02-28,64
PROD-28,2023-03-01,88
PROD-28,2023-03-02,81
PROD-28,2023-03-03,74
PROD-28,2023-03-04,87
PROD-28,2023-03-05,70
PROD-28,2023-03-06,92
PROD-28,2023-03-07,79
PROD-28,2023-03-08,95
PROD-28,2023-03-09,66
PROD-28,2023-03-10,86
PROD-28,2023-03-11,72
PROD-28,2023-03-12,76
PROD-28,2023-03-13,79
PROD-28,2023-03-14,87
PROD-28,2023-03-15,90
PROD-28,2023-03-16,98
PROD-28,2023-03-17,82
PROD-28,2023-03-18,68
PROD-28,2023-03-19,87
PROD-28,2023-03-20,96
PROD-28,2023-03-21,85
PROD-28,2023-03-22,90
PROD-28,2023-03-23,83
PROD-28,2023-03-24,79
PROD-28,2023-03-25,83
PROD-28,2023-03-26,99
PROD-28,2023-03-27,72
PROD-28,2023-03-28,98
PROD-28,2023-03-29,71
PROD-28,2023-03-30,69
PROD-28,2023-03-31,68
PROD-28,2023-04-01,83
PROD-28,2023-04-02,79
PROD-28,2023-04-03,79
PROD-28,2023-04-04,78
PROD-28,2023-04-05,89
PROD-28,2023-04-06,74
PROD-28,2023-04-07,65
PROD-28,2023-04-08,73
PROD-28,2023-04-09,89
PROD-28,2023-04-10,83
PROD-28,2023-04-11,77
PROD-28,2023-04-12,91
PROD-28,2023-04-13,74
PROD-28,2023-04-14,77
PROD-28,2023-04-15,79
PROD-28,2023-04-16,69
PROD-28,2023-04-17,95
PROD-28,2023-04-18,80
PROD-28,2023-04-19,85
PROD-28,2023-04-20,84
PROD-28,2023-04-21,78
PROD-28,2023-04-22,89
PROD-28,2023-04-23,70
PROD-28,2023-04-24,69
PROD-28,2023-04-25,84
PROD-28,2023-04-26,72
PROD-28,2023-04-27,72
PROD-28,2023-04-28,64
PROD-28,2023-04-29,73
PROD-28,2023-04-30,76
PROD-28,2023-05-01,76
PROD-28,2023-05-02,87
PROD-28,2023-05-03,77
PROD-28,2023-05-04,70
PROD-28,2023-05-05,67
PROD-28,2023-05-06,59
PROD-28,2023-05-07,73
PROD-28,2023-05-08,66
PROD-28,2023-05-09,82
PROD-28,2023-05-10,67
PROD-28,2023-05-11,66
PROD-28,2023-05-12,60
PROD-28,2023-05-13,63
PROD-28,2023-05-14,73
PROD-28,2023-05-15,77
PROD-28,2023-05-16,77
PROD-28,2023-05-17,85
PROD-28,2023-05-18,64
PROD-28,2023-05-19,86
PROD-28,2023-05-20,69
PROD-28,2023-05-21,76
PROD-28,2023-05-22,67
PROD-28,2023-05-23,79
PROD-28,2023-05-24,82
PROD-28,2023-05-25,66
PROD-28,2023-05-26,62
PROD-28,2023-05-27,76
PROD-28,2023-05-28,83
PROD-28,2023-05-29,64
PROD-28,2023-05-30,64
PROD-28,2023-05-31,62
PROD-28,2023-06-01,64
PROD-28,2023-06-02,74
PROD-28,2023-06-03,63
PROD-28,2023-06-04,58
PROD-28,2023-06-05,54
PROD-28,2023-06-06,65
PROD-28,2023-06-07,62
PROD-28,2023-06-08,62
PROD-28,2023-06-09,52
PROD-28,2023-06-10,67
PROD-28,2023-06-11,68
PROD-28,2023-06-12,54
PROD-28,2023-06-13,66
PROD-28,2023-06-14,53
PROD-28,2023-06-15,57
PROD-28,2023-06-16,62
PROD-28,2023-06-17,51
PROD-28,2023-06-18,73
PROD-28,2023-06-19,60
PROD-28,2023-06-20,54
PROD-28,2023-06-21,68
PROD-28,2023-06-22,76
PROD-28,2023-06-23,65
PROD-28,2023-06-24,58
PROD-28,2023-06-25,56
PROD-28,2023-06-26,67
PROD-28,2023-06-27,62
PROD-28,2023-06-28,58
PROD-28,2023-06-29,53
PROD-28,2023-06-30,55
PROD-28,2023-07-01,53
PROD-28,2023-07-02,57
PROD-28,2023-07-03,50
PROD-28,2023-07-04,54
PROD-28,2023-07-05,48
PROD-28,2023-07-06,44
PROD-28,2023-07-07,61
PROD-28,2023-07-08,55
PROD-28,2023-07-09,49
PROD-28,2023-07-10,51
PROD-28,2023-07-11,56
PROD-28,2023-07-12,53
PROD-28,2023-07-13,54
PROD-28,2023-07-14,55
PROD-28,2023-07-15,44
PROD-28,2023-07-16,45
PROD-28,2023-07-17,57
PROD-28,2023-07-18,56
PROD-28,2023-07-19,48
PROD-28,2023-07-20,58
PROD-28,2023-07-21,62
PROD-28,2023-07-22,49
PROD-28,2023-07-23,57
PROD-28,2023-07-24,51
PROD-28,2023-07-25,59
PROD-28,2023-07-26,55
PROD-28,2023-07-27,61
PROD-28,2023-07-28,48
PROD-28,2023-07-29,45
PROD-28,2023-07-30,63
PROD-28,2023-07-31,48
PROD-28,2023-08-01,45
PROD-28,2023-08-02,44
PROD-28,2023-08-03,51
PROD-28,2023-08-04,41
PROD-28,2023-08-05,52
PROD-28,2023-08-06,51
PROD-28,2023-08-07,41
PROD-28,2023-08-08,46
PROD-28,2023-08-09,53
PROD-28,2023-08-10,39
PROD-28,2023-08-11,52
PROD-28,2023-08-12,56
PROD-28,2023-08-13,39
PROD-28,2023-08-14,50
PROD-28,2023-08-15,48
PROD-28,2023-08-16,40
PROD-28,2023-08-17,55
PROD-28,2023-08-18,39
PROD-28,2023-08-19,47
PROD-28,2023-08-20,42
PROD-28,2023-08-21,55
PROD-28,2023-08-22,43
PROD-28,2023-08-23,55
PROD-28,2023-08-24,56
PROD-28,2023-08-25,47
PROD-28,2023-08-26,48
PROD-28,2023-08-27,55
PROD-28,2023-08-28,48
PROD-28,2023-08-29,38
PROD-28,2023-08-30,43
PROD-28,2023-08-31,55
PROD-28,2023-09-01,51
PROD-28,2023-09-02,44
PROD-28,2023-09-03,40
PROD-28,2023-09-04,44
PROD-28,2023-09-05,40
PROD-28,2023-09-06,43
PROD-28,2023-09-07,48
PROD-28,2023-09-08,41
PROD-28,2023-09-09,44
PROD-28,2023-09-10,50
PROD-28,2023-09-11,40
PROD-28,2023-09-12,40
PROD-28,2023-09-13,36
PROD-28,2023-09-14,39
PROD-28,2023-09-15,42
PROD-28,2023-09-16,40
PROD-28,2023-09-17,53
PROD-28,2023-09-18,51
PROD-28,2023-09-19,51
PROD-28,2023-09-20,47
PROD-28,2023-09-21,42
PROD-28,2023-09-22,48
PROD-28,2023-09-23,37
PROD-28,2023-09-24,46
PROD-28,2023-09-25,47
PROD-28,2023-09-26,38
PROD-28,2023-09-27,44
PROD-28,2023-09-28,46
PROD-28,2023-09-29,46
PROD-28,2023-09-30,40
PROD-28,2023-10-01,37
PROD-28,2023-10-02,50
PROD-28,2023-10-03,43
PROD-28,2023-10-04,40
PROD-28,2023-10-05,47
PROD-28,2023-10-06,52
PROD-28,2023-10-07,47
PROD-28,2023-10-08,45
PROD-28,2023-10-09,49
PROD-28,2023-10-10,41
PROD-28,2023-10-11,48
PROD-28,2023-10-12,43
PROD-28,2023-10-13,39
PROD-28,2023-10-14,54
PROD-28,2023-10-15,51
PROD-28,2023-10-16,56
PROD-28,2023-10-17,54
PROD-28,2023-10-18,46
PROD-28,2023-10-19,54
PROD-28,2023-10-20,38
PROD-28,2023-10-21,42
PROD-28,2023-10-22,48
PROD-28,2023-10-23,47
PROD-28,2023-10-24,45
PROD-28,2023-10-25,52
PROD-28,2023-10-26,45
PROD-28,2023-10-27,49
PROD-28,2023-10-28,45
PROD-28,2023-10-29,47
PROD-28,2023-10-30,51
PROD-28,2023-10-31,39
PROD-28,2023-11-01,57
PROD-28,2023-11-02,63
PROD-28,2023-11-03,49
PROD-28,2023-11-04,64
PROD-28,2023-11-05,46
PROD-28,2023-11-06,43
PROD-28,2023-11-07,46
PROD-28,2023-11-08,56
PROD-28,2023-11-09,64
PROD-28,2023-11-10,58
PROD-28,2023-11-11,57
PROD-28,2023-11-12,46
PROD-28,2023-11-13,61
PROD-28,2023-11-14,56
PROD-28,2023-11-15,45
PROD-28,2023-11-16,46
PROD-28,2023-11-17,64
PROD-28,2023-11-18,49
PROD-28,2023-11-19,43
PROD-28,2023-11-20,47
PROD-28,2023-11-21,51
PROD-28,2023-11-22,62
PROD-28,2023-11-23,43
PROD-28,2023-11-24,56
PROD-28,2023-11-25,65
PROD-28,2023-11-26,49
PROD-28,2023-11-27,58
PROD-28,2023-11-28,46
PROD-28,2023-11-29,57
PROD-28,2023-11-30,64
PROD-28,2023-12-01,72
PROD-28,2023-12-02,56
PROD-28,2023-12-03,57
PROD-28,2023-12-04,53
PROD-28,2023-12-05,56
PROD-28,2023-12-06,56
PROD-28,2023-12-07,76
PROD-28,2023-12-08,60
PROD-28,2023-12-09,65
PROD-28,2023-12-10,72
PROD-28,2023-12-11,68
PROD-28,2023-12-12,68
PROD-28,2023-12-13,53
PROD-28,2023-12-14,54
PROD-28,2023-12-15,66
PROD-28,2023-12-16,59
PROD-28,2023-12-17,68
PROD-28,2023-12-18,57
PROD-28,2023-12-19,62
PROD-28,2023-12-20,75
PROD-28,2023-12-21,51
PROD-28,2023-12-22,71
PROD-28,2023-12-23,56
PROD-28,2023-12-24,68
PROD-28,2023-12-25,70
PROD-28,2023-12-26,66
PROD-28,2023-12-27,58
PROD-28,2023-12-28,56
PROD-28,2023-12-29,74
PROD-28,2023-12-30,61
PROD-28,2023-12-31,58
PROD-28,2024-01-01,60
PROD-29,2023-01-01,101
PROD-29,2023-01-02,80
PROD-29,2023-01-03,81
PROD-29,2023-01-04,96
PROD-29,2023-01-05,88
PROD-29,2023-01-06,89
PROD-29,2023-01-07,105
PROD-29,2023-01-08,77
PROD-29,2023-01-09,71
PROD-29,2023-01-10,89
PROD-29,2023-01-11,100
PROD-29,2023-01-12,101
PROD-29,2023-01-13,92
PROD-29,2023-01-14,94
PROD-29,2023-01-15,93
PROD-29,2023-01-16,71
PROD-29,2023-01-17,93
PROD-29,2023-01-18,73
PROD-29,2023-01-19,81
PROD-29,2023-01-20,78
PROD-29,2023-01-21,74
PROD-29,2023-01-22,88
PROD-29,2023-01-23,92
PROD-29,2023-01-24,103
PROD-29,2023-01-25,76
PROD-29,2023-01-26,76
PROD-29,2023-01-27,88
PROD-29,2023-01-28,88
PROD-29,2023-01-29,72
PROD-29,2023-01-30,74
PROD-29,2023-01-31,100
PROD-29,2023-02-01,110
PROD-29,2023-02-02,88
PROD-29,2023-02-03,92
PROD-29,2023-02-04,88
PROD-29,2023-02-05,78
PROD-29,2023-02-06,84
PROD-29,2023-02-07,103
PROD-29,2023-02-08,114
PROD-29,2023-02-09,100
PROD-29,2023-02-10,98
PROD-29,2023-02-11,92
PROD-29,2023-02-12,100
PROD-29,2023-02-13,79
PROD-29,2023-02-14,106
PROD-29,2023-02-15,107
PROD-29,2023-02-16,108
PROD-29,2023-02-17,92
PROD-29,2023-02-18,84
PROD-29,2023-02-19,115
PROD-29,2023-02-20,101
PROD-29,2023-02-21,95
PROD-29,2023-02-22,105
PROD-29,2023-02-23,80
PROD-29,2023-02-24,91
PROD-29,2023-02-25,115
PROD-29,2023-02-26,85
PROD-29,2023-02-27,95
PROD-29,2023-02-28,114
PROD-29,2023-03-01,90
PROD-29,2023-03-02,103
PROD-29,2023-03-03,110
PROD-29,2023-03-04,115
PROD-29,2023-03-05,106
PROD-29,2023-03-06,111
PROD-29,2023-03-07,91
PROD-29,2023-03-08,104
PROD-29,2023-03-09,91
PROD-29,2023-03-10,100
PROD-29,2023-03-11,91
PROD-29,2023-03-12,95
PROD-29,2023-03-13,98
PROD-29,2023-03-14,106
PROD-29,2023-03-15,94
PROD-29,2023-03-16,88
PROD-29,2023-03-17,86
PROD-29,2023-03-18,88
PROD-29,2023-03-19,100
PROD-29,2023-03-20,84
PROD-29,2023-03-21,114
PROD-29,2023-03-22,111
PROD-29,2023-03-23,111
PROD-29,2023-03-24,105
PROD-29,2023-03-25,84
PROD-29,2023-03-26,105
PROD-29,2023-03-27,90
PROD-29,2023-03-28,108
PROD-29,2023-03-29,98
PROD-29,2023-03-30,99
PROD-29,2023-03-31,86
PROD-29,2023-04-01,111
PROD-29,2023-04-02,79
PROD-29,2023-04-03,99
PROD-29,2023-04-04,79
PROD-29,2023-04-05,91
PROD-29,2023-04-06,104
PROD-29,2023-04-07,93
PROD-29,2023-04-08,101
PROD-29,2023-04-09,114
PROD-29,2023-04-10,113
PROD-29,2023-04-11,89
PROD-29,2023-04-12,92
PROD-29,2023-04-13,115
PROD-29,2023-04-14,101
PROD-29,2023-04-15,107
PROD-29,2023-04-16,86
PROD-29,2023-04-17,81
PROD-29,2023-04-18,80
PROD-29,2023-04-19,83
PROD-29,2023-04-20,90
PROD-29,2023-04-21,86
PROD-29,2023-04-22,114
PROD-29,2023-04-23,102
PROD-29,2023-04-24,94
PROD-29,2023-04-25,105
PROD-29,2023-04-26,97
PROD-29,2023-04-27,85
PROD-29,2023-04-28,106
PROD-29,2023-04-29,99
PROD-29,2023-04-30,100
PROD-29,2023-05-01,103
PROD-29,2023-05-02,96
PROD-29,2023-05-03,79
PROD-29,2023-05-04,70
PROD-29,2023-05-05,80
PROD-29,2023-05-06,73
PROD-29,2023-05-07,79
PROD-29,2023-05-08,98
PROD-29,2023-05-09,102
PROD-29,2023-05-10,88
PROD-29,2023-05-11,101
PROD-29,2023-05-12,94
PROD-29,2023-05-13,86
PROD-29,2023-05-14,94
PROD-29,2023-05-15,87
PROD-29,2023-05-16,78
PROD-29,2023-05-17,74
PROD-29,2023-05-18,76
PROD-29,2023-05-19,86
PROD-29,2023-05-20,76
PROD-29,2023-05-21,80
PROD-29,2023-05-22,79
